ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #29	 #30	 #31	 #32	 #33	 #34	 #35	 #36	 #37	 #38	 #39	 #40	 #41	 #42	 #43	 #44	 #45	 #46	 #47	 #48	 #49	 #50	 #51	 #52	 #53	 #54	 #55	 #56	 #57	 #58	 #59	 #60	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201	#202	#203	#204
17	 6	 195.17	   3.04	 195.0	  10	 195.17	  2.90	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   2	   5	   8	  21	  32	  49	  44	  86	 181	  75	 149	 156	  82	  33	  38	  15	  13	   3	   5
17	 7	 195.31	   2.85	 196.0	  10	 195.41	  2.70	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   1	   7	   3	  14	  25	  38	  40	  97	 176	  95	 158	 143	  98	  29	  41	  19	  11	   1	   2
18	 0	 170.89	  25.86	 170.0	  47	 170.13	 20.06	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   1	   2	   1	   0	   0	   0	   0	   3	   2	   2	   0	   0	   1	   0	   0	   0	   2	   1	   3	   0	   2	   5	   3	   0	   1	   2	   4	   0	   2	   1	   0	   0	   4	   2	   1	   3	   1	   3	   1	   4	   2	   8	   5	   4	   5	   6	   2	   9	   5	  10	   6	  10	   8	  15	  11	   6	  12	  25	  18	   7	  20	   9	   3	  20	  22	  25	  17	  29	  34	  16	  12	  25	  18	  21	  16	  17	  25	  23	  24	  16	  19	  22	  12	  17	  19	  18	  17	   8	  15	  20	  11	   6	  14	   3	   9	   9	   7	  10	   3	   7	  12	   6	   2	   7	   4	   8	   4	  81
18	 1	 170.78	  12.01	 171.0	  24	 170.84	 10.71	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   1	   1	   1	   3	   3	   2	   0	   6	   1	   4	   2	   4	   3	   5	   4	   7	   5	   6	   6	   6	   9	   9	  16	  18	   5	  28	  26	  36	  12	  36	  48	  33	  14	  32	  32	  62	  39	  28	  48	  45	  28	  26	  35	  40	  15	  27	  33	  15	  18	   8	  13	  18	   7	   2	   6	   6	   9	   5	   6	   6	   0	   2	   5	   3	   0	   2	   3	   1	   2	   9
18	 2	 170.42	   7.63	 170.0	  38	 170.52	  6.49	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   1	   2	   1	   1	   2	   2	   2	   6	   2	   3	   7	   2	  15	  13	   1	  18	  15	  33	  22	  21	  58	  54	  30	  57	  53	  93	  68	  39	  66	  45	  35	  35	  37	  30	  14	  31	  19	  13	  11	   3	   7	   8	   4	   3	   6	   2	   4	   1	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0
18	 3	 170.09	   5.91	 170.0	  35	 170.28	  5.07	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   0	   3	   1	   0	   1	   7	   7	   0	   4	   8	   2	  14	  13	  25	  17	  33	  55	  56	  36	  80	  75	 104	  62	  56	  98	  53	  33	  21	  34	  29	  11	  13	  21	   5	   7	   5	   4	   1	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
18	 4	 170.23	   4.93	 170.0	  14	 170.28	  4.57	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   4	   1	   1	   2	   4	   2	  14	  14	  19	  10	  27	  50	  57	  42	  86	  92	 112	  84	  56	  95	  58	  38	  35	  29	  21	  11	  11	  10	   5	   2	   3	   1	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
18	 5	 170.08	   3.79	 170.0	  26	 170.04	  3.44	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   5	   4	  10	  12	  34	  58	  60	  34	 105	  85	 159	 101	  63	 105	  55	  38	  22	  14	  19	   4	   4	   4	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
18	 6	 170.32	   3.12	 170.0	   9	 170.31	  3.00	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   2	   7	   5	  14	  45	  32	  49	 112	  99	 179	 125	  76	 114	  64	  20	  29	  13	   8	   3	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
18	 7	 170.06	   2.96	 170.0	   5	 170.05	  2.89	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   5	   4	  25	  37	  62	  34	 104	 125	 163	 137	  89	 115	  52	  15	  10	   9	   9	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 0	 154.36	  26.73	 153.0	  51	 153.79	 20.51	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   0	   1	   0	   1	   2	   0	   0	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   2	   3	   2	   0	   1	   1	   1	   0	   2	   1	   0	   0	   1	   0	   3	   0	   0	   3	   2	   2	   3	   4	   0	   2	   3	   1	   2	   5	   2	   2	   1	   8	   3	   1	   6	   2	   3	   4	   8	   3	   7	   6	   0	   1	   7	  13	   3	  11	  18	   5	  10	  13	  11	  17	  12	  13	  19	  16	   5	  21	  23	  24	  16	  27	  25	  22	  18	  25	  20	  26	  20	  17	  30	  15	   3	  27	  11	  17	  15	  19	  17	  16	  10	   9	  15	  14	  19	   8	  12	  12	  13	   7	   7	   7	   2	   3	  11	   3	   5	   3	   2	   9	   5	   4	   6	   3	   3	   4	   0	   7	   2	   3	   4	   2	   3	   1	   4	   1	   1	  38
19	 1	 153.82	  12.84	 154.0	  16	 153.93	 11.83	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   2	   0	   1	   1	   1	   3	   1	   4	   1	   5	   3	   3	   3	   0	   1	   3	   4	   3	   3	   4	  10	   7	   8	  10	  19	  11	   7	  24	  18	   6	  27	  17	  36	  21	  39	  37	  32	  35	  26	  37	  48	  38	  36	  40	  32	   7	  39	  18	  47	  11	  17	  25	  22	   5	  17	  16	  26	  19	   2	  15	   6	   2	   5	   6	   2	   0	   1	   2	   0	   0	   2	   0	   2	   5	   0	   3	   1	   3	   1	   0	   0	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0
19	 2	 153.58	   8.23	 154.0	  15	 153.72	  7.61	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   0	   2	   0	   0	   0	   0	   4	   1	   1	   2	   0	   4	   5	   4	  12	   7	   7	  20	   8	   7	  28	  33	  29	  23	  47	  49	  46	  44	  44	  48	  77	  53	  43	  74	  40	  10	  45	  28	  25	  15	  16	  23	  14	   7	  14	   8	   9	   5	   3	   6	   2	   0	   0	   1	   2	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 3	 153.25	   6.16	 154.0	  12	 153.37	  5.82	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   2	   0	   4	   0	   2	   6	   6	  12	  11	   2	  21	  26	  39	  17	  50	  66	  49	  50	  60	  72	 104	  62	  44	  86	  40	  13	  46	  17	  30	   8	  16	   9	   6	   6	   4	   3	   3	   2	   2	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 4	 153.72	   5.03	 154.0	   7	 153.71	  4.83	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	  12	   4	   4	   6	  18	  25	  15	  42	  55	  66	  65	  79	  97	 101	  88	  42	  74	  51	   8	  52	  19	  31	  10	  17	   8	   4	   0	   2	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 5	 152.97	   4.09	 153.0	   2	 152.94	  4.04	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   3	   0	   6	  12	  32	  22	  37	  92	  86	  92	  69	  89	 142	  59	  64	  79	  37	   6	  36	  10	   7	   6	   2	   5	   3	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 6	 153.22	   3.39	 153.0	  19	 153.15	  3.15	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   4	   6	   9	  19	  32	  71	  77	  81	  88	 134	 162	  80	  62	  92	  28	   4	  31	   5	   8	   2	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
19	 7	 153.21	   2.94	 153.0	   7	 153.21	  2.85	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   2	   3	   6	  12	  23	  63	  74	  87	 107	 146	 171	 104	  64	  80	  24	   5	  20	   4	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 0	 159.22	  24.83	 158.0	  47	 158.46	 19.39	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   1	   2	   0	   0	   1	   2	   1	   1	   1	   0	   0	   1	   0	   0	   1	   0	   0	   0	   1	   2	   1	   4	   2	   1	   2	   1	   0	   2	   2	   2	   3	   4	   0	   4	   5	   3	   2	   1	   5	   2	   2	   5	   6	   1	   2	   2	   3	   4	   4	  16	   6	   3	  10	   6	  12	  12	   9	  15	   5	   7	  22	  19	  21	  13	  21	  24	  16	  13	  16	  19	  27	  19	  15	  44	  26	   5	  31	  26	  29	  13	  25	  26	  15	   9	  22	  15	  18	  15	  10	  15	  10	  13	   8	  11	   8	   9	  17	   8	  10	   5	   9	   1	   7	   3	   5	   3	   4	   2	   4	   4	   8	   3	   4	   6	   2	   3	   1	   2	   1	   2	  44
20	 1	 159.00	  11.60	 160.0	  14	 159.01	 10.77	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   2	   0	   1	   2	   2	   1	   4	  10	   1	   3	   3	   7	   6	   7	   8	   2	   9	   2	  10	  22	  32	   4	  18	  20	  20	  21	  24	  39	  50	  32	  28	  57	  41	   5	  52	  42	  46	  28	  40	  34	  34	  17	  24	  26	  25	  18	   9	  15	  14	  10	   7	   9	  10	   3	   6	  10	   4	   1	   1	   0	   4	   1	   1	   1	   2	   2	   1	   1	   1	   2	   1	   0	   0	   0	   0	   0	   0	   0	   1
20	 2	 158.73	   7.53	 158.0	  33	 158.71	  6.56	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   0	   2	   1	   3	   5	   2	   2	   3	   2	  10	   7	  13	   3	  18	  25	  32	  22	  24	  34	  59	  60	  37	  72	  63	  13	  87	  51	  69	  27	  40	  52	  33	  14	  25	  15	  21	   9	   6	   8	   9	   2	   2	   2	   3	   4	   1	   1	   0	   0	   1	   3	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 3	 158.16	   5.93	 158.0	   8	 158.20	  5.70	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   3	   1	   1	   4	   1	   6	   9	  11	   4	  10	  16	  22	  29	  30	  41	  74	  50	  53	 107	  64	  20	 102	  73	  61	  26	  39	  44	  21	  19	  24	  12	   2	   6	   4	   4	   3	   0	   1	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 4	 158.56	   4.90	 158.0	   9	 158.56	  4.63	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   2	   2	   5	   2	   4	  17	  19	  15	  22	  30	  66	  77	  57	 117	  91	  14	 108	  82	  91	  26	  42	  39	  30	   5	  10	   9	   4	   7	   2	   1	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
